epoch,train_loss,val_loss,train_acc,val_acc,test_acc,val_precision,val_recall,val_f1,test_precision,test_recall,test_f1
1,0.6836629825479844,0.6731256544589996,0.5570292167213163,0.5929458587799354,0.5956497872924386,0.598476332741184,0.592953984099096,0.5871614292458014,0.6003371135183931,0.5956497872924386,0.5908715995058538
2,0.6470951543134802,0.6207609474658966,0.6270934729227015,0.6702806560076855,0.6687937422807739,0.6738720798831953,0.6702855844759587,0.6685731860104288,0.6721737753373511,0.6687937422807739,0.6671602044360204
3,0.5854001115350163,0.5709330588579178,0.7000838124365892,0.7112468263226515,0.7054343351173322,0.7240224153039687,0.7112550181208166,0.7070756679226029,0.7179924217899079,0.7054343351173322,0.7011300167345399
4,0.536009174935958,0.5589765459299088,0.7444308841476863,0.725382556783092,0.7208727871552079,0.7314107876884584,0.7253880929345937,0.7235855965218424,0.7275691006937055,0.7208727871552079,0.7188042119878253
5,0.5165156985030455,0.5105540230870247,0.7579732094281639,0.7563301996843478,0.7549746123233155,0.7642697817145656,0.7563361456394639,0.7544890391120946,0.764190472191253,0.7549746123233155,0.7528189842414708
6,0.497076409704545,0.4936522915959358,0.7677807349027335,0.7670349276058465,0.7635515301221353,0.7756609734829005,0.7670409960378642,0.7652007963328955,0.7728040120543309,0.7635515301221354,0.7615295256262244
7,0.4836191657711478,0.49272994697093964,0.7753385581320119,0.7646332258285871,0.764374914230822,0.7909105978048651,0.7646435367982594,0.7592000983059073,0.7907300748634205,0.764374914230822,0.7589111385329699
8,0.47658735338379354,0.5050752833485603,0.7777352997397403,0.7553008989226652,0.7588170714971868,0.7824737304789211,0.7553115394581915,0.7492762746936776,0.787260829906117,0.7588170714971867,0.7526952156727467
9,0.4632183593862197,0.46215060353279114,0.7844549986031261,0.7781513758320181,0.7817345958556333,0.7985106534445782,0.7781603354651742,0.774306861796781,0.802776204101313,0.7817345958556333,0.7778754267828467
10,0.45123058382202597,0.456132709980011,0.790013086503257,0.7834351197419887,0.7874296692740497,0.8024258313278658,0.7834437168292472,0.779984629287178,0.8063290602417067,0.7874296692740497,0.7840996015710691
11,0.44277098073678856,0.44663023948669434,0.7946448264200326,0.7838468400466616,0.7894881295457664,0.794565134704857,0.7838533841376923,0.7818651689297276,0.8005172980769519,0.7894881295457665,0.7875387652501042
12,0.43762673875864816,0.43323830515146255,0.7965710420679616,0.79633568928841,0.8023191985728009,0.8111888380210446,0.7963431845979482,0.7938789173412821,0.8176928468916755,0.8023191985728009,0.7998983919825677
13,0.4222794438109678,0.4137237221002579,0.8046876148745019,0.803540794620188,0.809455194181419,0.8117285636523153,0.8035463546832711,0.802244226748223,0.8182743225706482,0.809455194181419,0.8081260253663077
14,0.41057177150950713,0.41209525614976883,0.8104368539458013,0.8059424963974473,0.8115136544531357,0.8196308318414492,0.8059495962204644,0.8038448694838984,0.8253165434246272,0.8115136544531357,0.8094928930604897
15,0.40390103529481325,0.40842219442129135,0.8143333970503904,0.8034721745694092,0.811170577741183,0.8205079761320941,0.8034800842791534,0.8008283601830195,0.8285945313170402,0.811170577741183,0.8086337455546605
16,0.39914338378345265,0.3951929360628128,0.816171389080857,0.8119810608659851,0.8174145738987237,0.8224329487931903,0.8119872378100033,0.8104470159371778,0.8286096578011292,0.8174145738987237,0.8158461340098084
17,0.39066117826630087,0.3924562558531761,0.8198032613330588,0.8145886227955809,0.8183065733498011,0.8177596223684327,0.8145920498644249,0.814126040035158,0.8224700149013299,0.818306573349801,0.8177182088909981
18,0.3911535038667567,0.3977527692914009,0.8200091164404711,0.8121869210183216,0.8155619596541787,0.82656427901145,0.8121941197536808,0.8100991848862069,0.8299166514553298,0.8155619596541787,0.8135336695595771
19,0.385100303327336,0.38389989733695984,0.8229793115617051,0.8222054484320318,0.8272265678605736,0.8296762507089411,0.8222106130512445,0.8211940901215973,0.8350283458653502,0.8272265678605736,0.826214837603812
20,0.3735249498311211,0.3726930692791939,0.8308606213883457,0.8296850339669252,0.8339508714148484,0.8314377606664093,0.8296875287819984,0.8294603154450242,0.8361096551806881,0.8339508714148484,0.8336838152070056
21,0.3715718861888437,0.3702979013323784,0.8324045346939376,0.829341933713031,0.8322354878550844,0.8351458072509179,0.8293464485636755,0.8286012363932649,0.8381659281202697,0.8322354878550844,0.8314967243312157
22,0.36614950614817005,0.37373220920562744,0.8346101251304975,0.82762643244356,0.8334705640181145,0.8366333864941369,0.8276320444158808,0.826467370246785,0.8429419012117787,0.8334705640181144,0.8323127714892016
23,0.35924606112872853,0.3659757822751999,0.8388007469599612,0.8311946750840595,0.8346370248387539,0.8410045940182004,0.8312004942564833,0.8299735717498875,0.8446823087297646,0.834637024838754,0.8334233640595001
24,0.364761983647066,0.3760309964418411,0.8358011439662397,0.8233719892952721,0.828873336077947,0.8238854299592979,0.8233706229372784,0.8233015328334129,0.8294095440909846,0.828873336077947,0.8288036683599993
25,0.365894475403954,0.36328793317079544,0.8339631519357732,0.8341453372675496,0.836489639083299,0.8364485289192453,0.8341481758395566,0.833861829817637,0.8392643098914049,0.836489639083299,0.8361546370418309
26,0.3610391476575066,0.3473668470978737,0.8397565028158038,0.8408701022438757,0.8447234801701661,0.8434117992629303,0.8408730538566211,0.8405759280078526,0.8475486778490156,0.8447234801701661,0.8444072797209954
27,0.3484717151697944,0.35344303399324417,0.8454175182696407,0.8382625403142798,0.8467819404418828,0.844147834318077,0.8382670269546605,0.8375693636838353,0.8527137676262558,0.8467819404418828,0.8461350274840791
28,0.3476240880349103,0.35746128112077713,0.8469320237027452,0.8350373979276745,0.8431453272951832,0.8350382866275089,0.8350374536554499,0.835037303939506,0.8431909306544875,0.8431453272951832,0.8431401163928882
29,0.3447564629947438,0.33778729289770126,0.8474025496625447,0.8480065875248748,0.8524083985179086,0.8500658568322486,0.8480092189788493,0.8477834192634179,0.8547897427496911,0.8524083985179086,0.8521603240126308
30,0.3372102625229779,0.3351348116993904,0.8523577761766825,0.8486927880326631,0.8541923974200631,0.8528921072020104,0.848696530745757,0.8482422890211905,0.8586567924118125,0.8541923974200631,0.8537372445226081
31,0.33669525735518513,0.33110570162534714,0.8516960990457145,0.8501338090990187,0.8547413201591876,0.8522280864302794,0.8501364546891439,0.849911388229938,0.8569639261467707,0.8547413201591876,0.8545148573954655
32,0.33517345435479107,0.3283397853374481,0.8526665588378008,0.8531530913332875,0.8572114724852476,0.8552202690100212,0.8531557086853614,0.8529397950915869,0.8593565590697075,0.8572114724852478,0.8569980691706066
33,0.32674046649652366,0.32416386902332306,0.8581805349292005,0.8508886296575859,0.854672704816797,0.852372580155645,0.8508908561759515,0.8507320437571525,0.8567346030576934,0.854672704816797,0.8544624058250245
34,0.3250141231452717,0.32435017079114914,0.8589010278051434,0.8547313525012008,0.858103471936325,0.8568455035894822,0.8547339934042631,0.8545165240521648,0.8602309226389666,0.858103471936325,0.8578936591358952
35,0.3172594764653374,0.3268568813800812,0.8625181961211016,0.8552116928566527,0.8597502401536984,0.8584243711884478,0.8552149411857461,0.8548873189734166,0.8633569329583368,0.8597502401536984,0.8594013434374328
36,0.3178786284783307,0.3182828649878502,0.8633857283594818,0.8569958141769025,0.8622203924797585,0.8579892800231783,0.8569976216487112,0.8568969706016671,0.8634161945499199,0.8622203924797585,0.8621069600122797
37,0.3199775306617512,0.3182007968425751,0.8613124733491155,0.8596719961572772,0.8626320845341018,0.8609339232557074,0.8596740249511227,0.8595497144178131,0.8639711876031388,0.8626320845341018,0.8625056190652982
38,0.3168303440598881,0.31645871698856354,0.8636356952756253,0.8602209565635078,0.8622203924797585,0.8625727737534858,0.8602237199189152,0.8599945744197091,0.8647765584718892,0.8622203924797585,0.8619785967770806
39,0.31258582893539877,0.3123340904712677,0.8653854636886295,0.8609757771220751,0.8657883902840675,0.8612057220387487,0.860976642870346,0.860953850929957,0.8659875798802554,0.8657883902840675,0.8657701265534398
40,0.31061788516886096,0.32241328060626984,0.8670028966754401,0.8560351334659988,0.8588582407026211,0.8561898284402167,0.8560358485122412,0.8560196752591793,0.8590847059408806,0.8588582407026211,0.8588359835986015
41,0.3094610186184154,0.3080282583832741,0.8666058903968592,0.8641322994579016,0.8654453135721147,0.865812635266078,0.864134624921567,0.8639766278375149,0.8677189852808419,0.8654453135721147,0.8652369976855203
42,0.3034576107473934,0.3044770881533623,0.869370230410681,0.8641322994579016,0.8687388500068616,0.8642444256180655,0.8641329015331978,0.8641219799563187,0.8689234424518313,0.8687388500068616,0.8687224286812754
43,0.30539849926443663,0.3011677488684654,0.8683115470011322,0.8685239827077472,0.8690819267188143,0.8712982011131907,0.868526948576841,0.868278591087337,0.871773238200364,0.8690819267188143,0.8688445641991591
44,0.30099886305191936,0.3083454668521881,0.8716934523371906,0.8644753997117958,0.8662686976808014,0.8672632436227773,0.8644783891053829,0.8642184065977937,0.8695727034088017,0.8662686976808014,0.8659691363650616
45,0.3066091309575474,0.31151293218135834,0.8675616462527018,0.8618678377822,0.8670234664470976,0.8618683702430885,0.861867879510178,0.8618677961550205,0.8670421571268718,0.8670234664470976,0.8670217735533801
46,0.2957532861653496,0.29196739941835403,0.8739431545824817,0.8718177451451314,0.8755317689035268,0.8722483928801545,0.8718189123019832,0.8717809111638513,0.8761608528252278,0.8755317689035268,0.8754797075890035
47,0.29511137744959665,0.2946767583489418,0.874149009689894,0.8714060248404584,0.8735419239742006,0.8716530024185265,0.871406909472688,0.8713848472072931,0.8738858190851732,0.8735419239742006,0.8735128386798685
48,0.291565667180454,0.29073164612054825,0.8750753576732492,0.8726411857544775,0.8761493069850419,0.8728389956880451,0.8726419762182953,0.8726244586389924,0.876418859295021,0.8761493069850419,0.8761271307462413
49,0.287539987003102,0.2877987325191498,0.877060389066153,0.8745625471762849,0.8788939206806642,0.8756048095031146,0.8745643547308104,0.8744758456141304,0.8802614847267215,0.8788939206806642,0.8787849368834504
50,0.2855415396830615,0.28765954822301865,0.8786484141804761,0.8755918479379675,0.8773843831480719,0.8764947657921621,0.875593528362132,0.875517561394078,0.87860052371254,0.8773843831480719,0.877285837542974
51,0.28396817866493673,0.28858526796102524,0.8792659795027129,0.8731901461607081,0.8753945382187457,0.8754381716533508,0.8731928012768218,0.8730005975798019,0.8779397705069122,0.8753945382187457,0.8751843958027705
52,0.28882019484744353,0.3002772778272629,0.876898645767472,0.8668771014890551,0.8696994648003293,0.8726102817752512,0.8668813575373153,0.8663640026523358,0.8754651050703682,0.8696994648003293,0.869197313450701
53,0.28279273124302134,0.28899240493774414,0.8806922613183549,0.8738763466684966,0.8759434609578702,0.8754107125917365,0.8738785403341249,0.8737478041169158,0.8779276312893678,0.8759434609578702,0.8757804186267824
54,0.2860617988249835,0.29200372099876404,0.8773250599185402,0.8704453441295547,0.8720323864416083,0.8728555466026792,0.8704481028243943,0.8702362377749907,0.8747717228484314,0.8720323864416083,0.8717981184458166
55,0.28218815431875344,0.2811490595340729,0.8817803526003911,0.8758663281410828,0.8805406888980376,0.8768213889449072,0.8758680556536538,0.8757879801500363,0.8819141967211875,0.8805406888980376,0.8804331870334771
56,0.2764960404704599,0.2768065482378006,0.8832654501610081,0.8818362725588417,0.8810209962947715,0.8828439550262702,0.8818380330605031,0.8817588105913684,0.8822548285605315,0.8810209962947715,0.8809249094190607
57,0.279794387957629,0.28285693377256393,0.8808981164257672,0.8792287106292459,0.8777960752024152,0.8799979073648866,0.8792302545179049,0.8791678719188337,0.8787885442259282,0.8777960752024152,0.8777159756930417
58,0.27980392119463754,0.284450888633728,0.8817509447279036,0.8776504494613326,0.879236997392617,0.8800654472159448,0.8776531846465421,0.8774563390150733,0.881555227492194,0.879236997392617,0.8790532872179071
59,0.27904033310273113,0.2786165773868561,0.8825449572850652,0.8810128319494956,0.882187457115411,0.8815675645251451,0.8810141404109861,0.8809698269771018,0.8828670161105925,0.882187457115411,0.8821351568969436
60,0.2736162420581369,0.27324774116277695,0.8845446926142129,0.8819048926096206,0.8819816110882394,0.8825744435481403,0.8819063282105191,0.8818534799380665,0.8827196566721265,0.8819816110882394,0.8819246862854928
61,0.2704394599970649,0.2782142162322998,0.886294461027217,0.8788169903245728,0.8791683820502264,0.8798932174621403,0.8788188167339768,0.8787314694535775,0.8804748059451937,0.8791683820502265,0.8790645690419254
62,0.2745322269551894,0.2831643223762512,0.8838977194194886,0.8771701091058808,0.8799917661589132,0.8771804579255476,0.8771699295964774,0.8771692293980442,0.8799923458042261,0.8799917661589132,0.8799917203933618
63,0.2713809767190148,0.2824941873550415,0.8859562704936111,0.8764839085980923,0.8767668450665569,0.8816757101467074,0.8764879104211731,0.8760632618726003,0.8820887065275913,0.8767668450665569,0.8763362373297683
