epoch,train_loss,val_loss,train_acc,val_acc,test_acc,val_precision,val_recall,val_f1,test_precision,test_recall,test_f1
1,0.9239733600441147,0.7026687562465668,0.5217278766788416,0.6678298215004698,0.6704240472356414,0.6785561328541191,0.6678096509836399,0.6709374982103347,0.6815244810874166,0.6704240472356414,0.6734356200385538
2,0.700610014007372,0.6530320405960083,0.676512035891979,0.7093007649979869,0.7134997316156736,0.7162725115589299,0.7092945394220149,0.7119504864817072,0.7201979743324074,0.7134997316156736,0.7161915686944148
3,0.6595339249162113,0.6116800347963969,0.7068821719248799,0.7352033284122936,0.738593666129898,0.7381133507635264,0.7352011931266805,0.7357963515073669,0.7420265696858902,0.7385936661298981,0.7393741552293832
4,0.6350306776516578,0.5909861663977305,0.7204567024244342,0.7423164675882432,0.7501341921631777,0.7437121379340276,0.7423116483553542,0.7427754017810329,0.7514963831138607,0.7501341921631778,0.7506792053681295
5,0.6109384425422725,0.5596982667843501,0.7343475885076645,0.7611058918266005,0.7690552871712292,0.7632756164787953,0.761095632804412,0.7617342209919764,0.7719757254739609,0.7690552871712292,0.7699785251394063
6,0.5882930512375691,0.5388609329859416,0.7512294728365592,0.7691585022144679,0.7797906602254429,0.7711207706265562,0.769150567390191,0.7698047735889867,0.7825442327724708,0.7797906602254429,0.7804187272093892
7,0.5629415220635778,0.512476094563802,0.762618273848897,0.7825795195275802,0.783816425120773,0.7914164287562748,0.7825620013191149,0.7818004417768885,0.7925933705075318,0.783816425120773,0.7826765223087576
8,0.552345165215871,0.5015511234601339,0.7665008196485577,0.7890216078378741,0.7911969940955448,0.7962362634140822,0.7890071163460647,0.7891391673649822,0.7989044870789068,0.7911969940955448,0.7910614207551809
9,0.5398825895698631,0.4953505684932073,0.7751286992033591,0.7902294993960542,0.789049919484702,0.7906303158265291,0.7902213851830666,0.7900789108686136,0.7894378855608286,0.789049919484702,0.7886553924548622
10,0.533236096448758,0.4980502943197886,0.7786373702223117,0.7896926587035298,0.7870370370370371,0.8101288157118756,0.7896669980667249,0.7860997140937803,0.8052584126890011,0.7870370370370371,0.7829605371321892
