epoch,train_loss,val_loss,train_acc,val_acc,test_acc,val_precision,val_recall,val_f1,test_precision,test_recall,test_f1
1,0.6845355524736292,0.6687842905521393,0.5460159684747607,0.587662114869965,0.5841224097708247,0.5887152900677111,0.587665846936518,0.5864406237755766,0.5849036474121151,0.5841224097708247,0.5831635335984187
2,0.6539255871492273,0.6166102141141891,0.6112867414606891,0.6593700679338502,0.6570605187319885,0.6603802217819188,0.6593727879651062,0.658835235338338,0.6579869046594078,0.6570605187319885,0.6565570581621457
3,0.5867346104453591,0.5514767616987228,0.7004808187151701,0.7188636519591024,0.7242349389323453,0.718896255806152,0.7188632315599988,0.7188529288517795,0.7243119268129035,0.7242349389323453,0.7242112750218708
4,0.5378421755398021,0.5180339813232422,0.7369612845358703,0.7397927674466479,0.7474269246603541,0.7609324711724961,0.7398025320888322,0.7344187624654572,0.7679564277101849,0.747426924660354,0.742494727928297
5,0.5084146085907432,0.493963822722435,0.7567821905924216,0.7553695189734441,0.7642376835460409,0.7726612266662205,0.7553781583069523,0.7514327066070092,0.7809246842897515,0.7642376835460409,0.7606838224435871
6,0.48747580191668344,0.49461106956005096,0.7682806687350203,0.7503602552665889,0.7613558391656374,0.782802862430737,0.7503718751908205,0.7429951023393514,0.7915195958461819,0.7613558391656374,0.7550187393243172
7,0.47154562613543344,0.4642873480916023,0.7747356967460189,0.7712893707541344,0.7784410594208865,0.7986349959080106,0.7712997523858193,0.7659355893478261,0.8043202821033697,0.7784410594208865,0.7736284322688224
8,0.4573286929551293,0.4408809244632721,0.7830434207237278,0.7852878611130172,0.7923013585837794,0.7983552634559424,0.7852950408868711,0.7829137318718961,0.804196928309344,0.7923013585837794,0.7902508068525094
9,0.44508807273472056,0.43285272270441055,0.7883515417077152,0.7872778425856035,0.7939481268011528,0.8054205387103044,0.7872862042553868,0.7840745050045095,0.8112698574513543,0.7939481268011528,0.7910410588593465
10,0.4318618020590614,0.41716401278972626,0.7962916672793307,0.7959925890345159,0.8017702758336764,0.8025274340563918,0.7959976311038037,0.7948868231502264,0.8075505704462416,0.8017702758336764,0.8008344659424355
11,0.42285752296447754,0.42330724745988846,0.7997617962328515,0.7899540245659782,0.7997118155619597,0.8084194964734195,0.7899624192093426,0.7867656104977321,0.8171563761018203,0.7997118155619596,0.7969193023159951
12,0.4199076400083654,0.4143957421183586,0.8025114323104295,0.8037466547725245,0.8120625771922602,0.8037548767531845,0.803746832779457,0.8037453896709794,0.8120734438549323,0.8120625771922603,0.8120609411428015
13,0.4080871729289784,0.3967520520091057,0.8066138305224309,0.8125986413229945,0.8203650336215178,0.8157234256265511,0.8126020542563341,0.8121349540394625,0.8236850314594651,0.8203650336215178,0.8199032259672419
14,0.400087379357394,0.402926042675972,0.8116572806540311,0.8006587524874769,0.8116508851379168,0.8153142560675402,0.8006661489344318,0.798317928995262,0.8263996261373155,0.8116508851379168,0.8094988823324722
15,0.39901957441778746,0.3766530752182007,0.8128630034260171,0.8209016674672339,0.8278441059420887,0.8281629731326288,0.8209067708670594,0.8199070508899077,0.8349997067321371,0.8278441059420887,0.8269198570676721
16,0.38886112150023966,0.3771144598722458,0.8187592818597539,0.8186372057915323,0.8273637985453547,0.8259428791968048,0.8186423421416749,0.8176168780103367,0.8350543207525033,0.8273637985453548,0.8263674489183913
17,0.38302621070076437,0.3747439906001091,0.8231263509241424,0.8266657517326563,0.8334705640181145,0.8280888021794837,0.826668011097943,0.8264782838253809,0.8348695712558414,0.8334705640181144,0.8332964518484538
18,0.37731362441006827,0.3726806938648224,0.8256554279580643,0.8251561106155219,0.8328530259365994,0.8288270372697242,0.8251597355000035,0.8246678898927311,0.8367309473088996,0.8328530259365994,0.8323704044278739
19,0.38785890270681944,0.39559390395879745,0.8184357952623917,0.8180882453853016,0.8247564155345135,0.8181183576466234,0.8180885788472404,0.8180840480957181,0.824805961862357,0.8247564155345135,0.8247497323080358
20,0.37472113441018495,0.36437518149614334,0.8280521695657928,0.828038152748233,0.8363524083985179,0.8287875918455988,0.8280397905700785,0.8279406000190717,0.8371257033598944,0.8363524083985179,0.8362585113247418
21,0.37105249832658205,0.3607909232378006,0.8283462482906674,0.828038152748233,0.8372444078495952,0.8340797640495694,0.8280427664756775,0.8272585668544159,0.8436647191670019,0.8372444078495951,0.8364806948563228
22,0.3667365996276631,0.35094672441482544,0.8330368039524181,0.8379194400603857,0.8468505557842734,0.8383905259530621,0.8379207200666934,0.8378633711920338,0.8474713145361034,0.8468505557842734,0.8467821247131013
23,0.3614437141839196,0.34780944138765335,0.8344336778955727,0.8394977012282989,0.8491834774255523,0.8410836975796159,0.8395000407021013,0.8393115567892796,0.8509569145014166,0.8491834774255523,0.8489927118982327
24,0.3541946060517255,0.3436914086341858,0.8411533767589584,0.8429287037672408,0.8495265541375051,0.8434462812673564,0.842930035592961,0.8428698655142834,0.8501976693425608,0.8495265541375052,0.8494544281418371
25,0.3472349994322833,0.3394080027937889,0.8454616300783719,0.844095244630481,0.849389323452724,0.8461240758166624,0.8440978713573267,0.8438671543729082,0.8513837997742684,0.849389323452724,0.8491753008573901
26,0.3428598239141352,0.33380796015262604,0.8465350174241645,0.8442324847320387,0.8538493207081104,0.8451313821320603,0.8442342356392118,0.8441314645040494,0.8547738911220945,0.8538493207081104,0.8537540384081468
27,0.33970969915390015,0.32774674892425537,0.84919642988428,0.8489672682357785,0.8557019349526555,0.850610649190513,0.848969617171593,0.8487906891394941,0.8572069632261052,0.8557019349526553,0.8555497810993347
28,0.33721337598912854,0.32407762855291367,0.8496963637165669,0.8510258697591436,0.8579662412515439,0.8515631664157242,0.8510272110404139,0.8509692700005242,0.8584295909665394,0.8579662412515439,0.8579203238809531
29,0.3382449500701007,0.3220885246992111,0.8510785337234777,0.8533589514856241,0.8598874708384795,0.8553020655984214,0.8533614887905736,0.8531588204300409,0.8616311610934706,0.8598874708384795,0.8597183705669091
30,0.32818936600404625,0.315255306661129,0.8549456689555794,0.8577506347354698,0.8605050089199945,0.8597770465136277,0.8577532097307894,0.8575506726034626,0.8625179526685847,0.8605050089199945,0.8603110972105554
31,0.3254614805474001,0.30945491790771484,0.8554456027878663,0.8588485555479312,0.8637299300123508,0.8607488728791752,0.8588510457916156,0.8586630206025365,0.8655772457795264,0.8637299300123508,0.8635575640718336
32,0.3212943795849295,0.3068346455693245,0.8572688908820891,0.8613874974267481,0.8661314669960203,0.861779481384264,0.8613886268647957,0.8613502053041815,0.8664685397939904,0.8661314669960203,0.866100677300284
33,0.31586766242980957,0.30282365530729294,0.8613271772853592,0.8641322994579016,0.8680526965829559,0.864406409390469,0.8641332405604181,0.8641069595262771,0.868215022111289,0.868052696582956,0.8680381529228252
34,0.3105251298231237,0.2934993878006935,0.8641944448528871,0.8674260618952858,0.8706600795937972,0.8692337712600939,0.8674284627138429,0.8672641324128891,0.8722018748418129,0.8706600795937971,0.8705259975167959
35,0.309599650256774,0.3014431297779083,0.8639738858092312,0.8668771014890551,0.8688074653492521,0.8704929541004747,0.8668804911344193,0.8665522603137439,0.8718022803977616,0.8688074653492521,0.8685427479325742
