epoch,train_loss,val_loss,train_acc,val_acc,test_acc,val_precision,val_recall,val_f1,test_precision,test_recall,test_f1
1,0.6838215834954205,0.6659313589334488,0.554132541281301,0.5867014341590613,0.5857691779881982,0.5870422311079997,0.5867035746766406,0.5862999213734374,0.5860193759972441,0.5857691779881982,0.585467748389239
2,0.6278947206104503,0.6040690541267395,0.6671469952506286,0.6790640225073766,0.677027583367641,0.6825237603324031,0.679068743833707,0.6775395698480366,0.6799395647559849,0.677027583367641,0.6757156010144871
3,0.5670922608936534,0.6198425143957138,0.7213162963725389,0.6868867082961642,0.6769589680252505,0.695305989480812,0.6868795825414693,0.6834703117786012,0.6862074748519178,0.6769589680252505,0.6728973546951076
4,0.5317341299617991,0.5291645526885986,0.7446073313826111,0.7361559047553695,0.7341155482365856,0.7371300694121621,0.7361581024812234,0.7358858414449314,0.7347984887220772,0.7341155482365858,0.7339220680815473
5,0.5098689987378962,0.5055280849337578,0.7584878471966946,0.7602415425787415,0.754905996980925,0.7711573264569609,0.7602484255858419,0.7578073017199647,0.7651156235583694,0.7549059969809249,0.7525234105350715
6,0.4912387833875768,0.49481073021888733,0.7694863915070064,0.7645646057778083,0.7639632221764786,0.7846811151722481,0.7645737254431755,0.760334826491609,0.7833483630566336,0.7639632221764787,0.7598558864013292
7,0.47741831926738515,0.4959344044327736,0.7770736226087723,0.7660742468949427,0.7629339920406203,0.7689926512478826,0.7660778197053997,0.765439654190874,0.765347715004391,0.7629339920406202,0.762393648300119
8,0.4673426554483526,0.5305759608745575,0.7822641121028099,0.7422630892746861,0.7456429257581996,0.77185352945192,0.7422744078032615,0.7350593461928367,0.7742910300686726,0.7456429257581996,0.7388233293402551
9,0.463073672617183,0.4554424211382866,0.7810142775220926,0.7801413573046044,0.7809798270893372,0.7918578169996544,0.7801482309879844,0.7779153261267613,0.7922993632965338,0.7809798270893371,0.7788386628603506
10,0.4386380630380967,0.4322778806090355,0.7926744989633725,0.7885130034996226,0.7912721284479209,0.8036704564156532,0.788520668285936,0.785843637292991,0.805187284503694,0.7912721284479209,0.7888654337829913
11,0.42786241980159984,0.4231174364686012,0.7959828846182123,0.7911205654292184,0.7916152051598737,0.7973894971668565,0.7911255462623172,0.7900158803281796,0.7971328226099852,0.7916152051598737,0.790643291135041
12,0.4217706357731539,0.4313332587480545,0.798526665588378,0.7909147052768819,0.787841361328393,0.7949369876477504,0.7909187114057534,0.7902009597182335,0.791926344594572,0.787841361328393,0.7870965613125207
13,0.40314484694424796,0.4001535102725029,0.8083488949991913,0.803540794620188,0.80712227254014,0.8050761164275907,0.8035432280989074,0.8032941800775313,0.8090063309866371,0.80712227254014,0.8068278225272278
14,0.3925247525467592,0.38600434362888336,0.8166566189769001,0.8167158443697249,0.8185810347193633,0.8195723316935597,0.8167190878088411,0.8163064207221191,0.8217395376887977,0.8185810347193632,0.8181346937801528
15,0.3871438310426824,0.3787124529480934,0.820347306974077,0.8248130103616277,0.8257170303279814,0.8250133027388244,0.8248138618134844,0.8247862793624651,0.8259775404367902,0.8257170303279813,0.8256822031216566
16,0.37882717041408315,0.36931944638490677,0.8268464467938067,0.8248816304124065,0.8268148758062303,0.8249983984595064,0.8248809797856527,0.8248656972167778,0.8268647361822115,0.8268148758062303,0.8268082710828044
17,0.37358733661034527,0.37235426157712936,0.8301695363848902,0.8265971316818774,0.827157952518183,0.8266527939267232,0.8265966835377913,0.8265896064539231,0.827223328943284,0.8271579525181831,0.8271493189959058
18,0.36415038038702574,0.3623494580388069,0.8365804525871576,0.8307143347286077,0.8344311788115822,0.8315640868329932,0.8307160714459937,0.83060631703049,0.8350733098499492,0.8344311788115824,0.8343518171939138
