epoch,train_loss,val_loss,train_acc,val_acc,test_acc,val_precision,val_recall,val_f1,test_precision,test_recall,test_f1
1,0.6998075246810913,0.6978964805603027,0.5018541409147095,0.5,0.5,0.25,0.5,0.3333333333333333,0.25,0.5,0.3333333333333333
2,0.6914583643277487,0.6908665597438812,0.5218523750662193,0.5103007828594973,0.5053564070869386,0.6328354875998319,0.5103007828594973,0.36351975189426383,0.5787436358191076,0.5053564070869386,0.35509801060411306
3,0.6850041151046753,0.6831332743167877,0.5623785979162987,0.5877626699629172,0.588380716934487,0.5928670951293508,0.5877626699629172,0.5820191065712378,0.5930198255537102,0.588380716934487,0.5831838261283353
4,0.6779587864875793,0.6745426058769226,0.5888221790570369,0.6021837659662135,0.599711578079934,0.6061125763366852,0.6021837659662135,0.5984670842638852,0.6052975986437781,0.599711578079934,0.5943314148859502
5,0.6714562773704529,0.66632941365242,0.6054653010771676,0.5980634528224145,0.5951792336217553,0.6055657087716477,0.5980634528224145,0.5907931600222912,0.6049055351139028,0.5951792336217553,0.5855733570799639
6,0.662490169207255,0.6581641733646393,0.6273176761433868,0.6096003296250515,0.6050679851668727,0.6144785336125156,0.6096003296250515,0.6053965808698853,0.6119805237102658,0.6050679851668727,0.5988776821778118
7,0.6512495974699656,0.6460725367069244,0.6474924951439166,0.6402966625463535,0.6431808817470128,0.6407923002497788,0.6402966625463535,0.6399798135814836,0.6441996726459308,0.6431808817470128,0.6425495223153357
8,0.6431358655293783,0.6355633735656738,0.6608246512449232,0.6625463535228677,0.6674907292954264,0.6661617638509136,0.6625463535228677,0.6607007030040175,0.6714760884335237,0.6674907292954264,0.6655474356329738
9,0.6344580948352814,0.633457362651825,0.6687709694508212,0.6516275236918005,0.6530696332921302,0.667122237757213,0.6516275236918005,0.6433610925303914,0.6673074086135535,0.6530696332921302,0.645528292824318
10,0.6263822217782339,0.6159804463386536,0.6794543528165283,0.6726411207251751,0.677173465183354,0.6829835894483032,0.6726411207251751,0.6679491348236966,0.6867281167336563,0.6771734651833539,0.6729902925268644
11,0.6137033601601919,0.6101616024971008,0.6904909058802755,0.681087762669963,0.681087762669963,0.6939939288378022,0.681087762669963,0.6756938449958221,0.692136598335076,0.681087762669963,0.6764361187588361
12,0.6001234551270803,0.5923682451248169,0.7012184354582377,0.6940667490729295,0.69200659250103,0.6959351474762434,0.6940667490729295,0.6933356766498844,0.6935828075191429,0.6920065925010301,0.6913783677403756
13,0.5922591785589854,0.5961312651634216,0.7052357407734416,0.6878862793572311,0.6926246394725999,0.6885971130827412,0.6878862793572311,0.6875919081919605,0.693006830632465,0.6926246394725999,0.6924723983182427
14,0.5828897853692373,0.582685798406601,0.7068250044146213,0.6944787803873095,0.7006592501030078,0.6944907001192535,0.6944787803873095,0.694474099203534,0.7006963547079079,0.7006592501030078,0.7006454139851879
15,0.5733535289764404,0.5595049858093262,0.7136235211018894,0.7088998763906057,0.7150803461063041,0.7094734602158592,0.7088998763906057,0.7087004660442917,0.7154992107340173,0.7150803461063041,0.7149418296077851
16,0.5657148460547129,0.5969624817371368,0.7263817764435812,0.695920889987639,0.6891223733003708,0.7024546189603127,0.695920889987639,0.6934475821116741,0.6971247563352827,0.6891223733003708,0.6859349645262807
