epoch,train_loss,val_loss,train_acc,val_acc,test_acc,val_precision,val_recall,val_f1,test_precision,test_recall,test_f1
1,0.6953328847885132,0.6965516805648804,0.5051224944320712,0.501039501039501,0.5,0.2505197505197505,0.5,0.3337950138504155,0.25,0.5,0.3333333333333333
2,0.6945513486862183,0.6952388286590576,0.4971046770601336,0.501039501039501,0.5,0.2505197505197505,0.5,0.3337950138504155,0.25,0.5,0.3333333333333333
3,0.6926636099815369,0.6943656206130981,0.5055679287305123,0.501039501039501,0.5,0.2505197505197505,0.5,0.3337950138504155,0.25,0.5,0.3333333333333333
4,0.6915972232818604,0.6935787200927734,0.5082405345211581,0.501039501039501,0.5,0.2505197505197505,0.5,0.3337950138504155,0.25,0.5,0.3333333333333333
5,0.6902053356170654,0.6928750872612,0.5162583518930958,0.501039501039501,0.5,0.2505197505197505,0.5,0.3337950138504155,0.25,0.5,0.3333333333333333
6,0.6883437633514404,0.6922212839126587,0.5207126948775056,0.501039501039501,0.5,0.2505197505197505,0.5,0.3337950138504155,0.25,0.5,0.3333333333333333
7,0.6881868243217468,0.6915826201438904,0.5269487750556793,0.5031185031185031,0.5020746887966805,0.7510416666666666,0.5020833333333333,0.33840735262803506,0.7505197505197505,0.5020746887966805,0.33792724525537415
8,0.6867318749427795,0.6909516453742981,0.532739420935412,0.5135135135135135,0.5186721991701245,0.7536842105263157,0.5125,0.36098242267338876,0.7547568710359408,0.5186721991701245,0.37353501400560224
9,0.6857715249061584,0.6903156638145447,0.5425389755011136,0.5093555093555093,0.524896265560166,0.5859985785358919,0.5083679114799446,0.3655488486474402,0.7206959706959707,0.524896265560166,0.3894853286871871
10,0.6843159198760986,0.6896729469299316,0.553674832962138,0.5155925155925156,0.5269709543568465,0.5964342674868991,0.5146352005532503,0.38447470026417396,0.6001278363694471,0.5269709543568465,0.42125884732052576
11,0.6840631365776062,0.6889785528182983,0.5594654788418708,0.5363825363825364,0.5643153526970954,0.5907026979368718,0.5355722683264177,0.4527872582480091,0.631083973751623,0.5643153526970954,0.5007398638650489
12,0.6810430288314819,0.6882003545761108,0.5750556792873052,0.5738045738045738,0.5892116182572614,0.5933976391825229,0.5733229598893499,0.5493723065392542,0.6186213685584121,0.5892116182572614,0.5620675097740496
13,0.6811422109603882,0.6873635053634644,0.5567928730512249,0.5925155925155925,0.5746887966804979,0.5998633419446628,0.592228561549101,0.5844529073662682,0.5798013245033112,0.5746887966804979,0.5677659523278347
