epoch,train_loss,val_loss,train_acc,val_acc,test_acc,val_precision,val_recall,val_f1,test_precision,test_recall,test_f1
1,0.6946072578430176,0.6915822625160217,0.5047956322856721,0.5516528925619835,0.5450791465932553,0.5718620249121686,0.5516528925619835,0.5177480091363664,0.5623671747314776,0.5452593965161179,0.5116795784440685
2,0.6934696733951569,0.6910638213157654,0.5083370222812454,0.5523415977961432,0.5450791465932553,0.57483074385904,0.5523415977961432,0.5159751782142674,0.5641947809077523,0.5452660277907245,0.5089743058825454
3,0.6921854317188263,0.6902676224708557,0.516157591854803,0.5619834710743802,0.5560908465244322,0.5766987829614605,0.5619834710743802,0.539915702627567,0.5686082795922613,0.556236997965146,0.5352060287302025
4,0.6903131604194641,0.6893038749694824,0.5304707097535782,0.5709366391184573,0.5560908465244322,0.5777558952773312,0.5709366391184574,0.561318455791461,0.5609197692667975,0.5561867897431234,0.5473421866736219
5,0.6887456178665161,0.6882025003433228,0.5433082484875313,0.5833333333333334,0.5643496214728149,0.5868958804432336,0.5833333333333333,0.5790184957552493,0.5664906413190165,0.5644105175804564,0.560942322151015
6,0.6876762211322784,0.6868914365768433,0.5509812601446068,0.5847107438016529,0.565726083964212,0.5865205183208637,0.5847107438016529,0.5825276465362977,0.5665401426270991,0.5657632976002365,0.5644709934089425
7,0.6852770745754242,0.6853947043418884,0.5629334513796665,0.5847107438016529,0.5650378527185134,0.5854828982510554,0.5847107438016529,0.5837708095342001,0.5654752371800738,0.5650651191166385,0.5643674453025674
8,0.6840090453624725,0.6837103962898254,0.5648517042939354,0.5881542699724518,0.5671025464556091,0.5886446886446887,0.5881542699724518,0.5875838562773228,0.5674798017697498,0.5671274455193425,0.5665473878411481
9,0.683411717414856,0.681814968585968,0.5660321676257931,0.5922865013774105,0.5739848589125947,0.5931032898716054,0.5922865013774105,0.5913903255247946,0.5748510393715873,0.574021129135547,0.5728161380580621
10,0.6799332797527313,0.6797494292259216,0.5769514534454774,0.5964187327823691,0.5767377838953889,0.5980626736647113,0.5964187327823691,0.5947201862567089,0.5784746156527127,0.5767882652964559,0.5744731003684334
11,0.6788932681083679,0.6775083541870117,0.5741478530323152,0.5929752066115702,0.5794907088781831,0.5960063475271092,0.5929752066115702,0.58973697005684,0.5820379054318093,0.5795506648326456,0.5763045778403719
12,0.677990049123764,0.6752270460128784,0.5710491367861886,0.5922865013774105,0.58568479008947,0.5960658845834814,0.5922865013774105,0.588236646662528,0.5894414737000193,0.5857546958897466,0.5814002679938745
13,0.676076203584671,0.6729328036308289,0.5784270326102996,0.59366391184573,0.5905024088093599,0.598445389211049,0.59366391184573,0.5886693452358088,0.5958631088440285,0.5905832111284156,0.5848190638373075
14,0.6743796765804291,0.6707502007484436,0.5804928434410506,0.5984848484848485,0.5884377150722643,0.6048592523760947,0.5984848484848485,0.5922886455135983,0.5951387616313399,0.5885284633252621,0.5812010056257977
15,0.6723121404647827,0.6687983870506287,0.5878707392651615,0.6039944903581267,0.5898141775636614,0.6120803351797666,0.6039944903581267,0.5967210216593996,0.5984146240305255,0.5899153470430198,0.5808058707353909
16,0.6718980967998505,0.6669899821281433,0.5878707392651615,0.599862258953168,0.5891259463179629,0.6086990192616273,0.599862258953168,0.5915611814345991,0.5986527077808639,0.589232325758523,0.5791231872560992
17,0.6700563728809357,0.6652011871337891,0.5914121292607348,0.6005509641873278,0.5925671025464556,0.6099242531091071,0.6005509641873278,0.5918501861042184,0.6033542511832319,0.5926777465792097,0.5818135853606363
18,0.6691388785839081,0.6632331609725952,0.5936254980079682,0.6012396694214877,0.5953200275292498,0.611579035411461,0.6012396694214877,0.5917829065149507,0.60663671661635,0.5954316201909049,0.5844500735414284
19,0.6653755009174347,0.6609678864479065,0.5973144459200236,0.6026170798898072,0.5973847212663455,0.6124818290905083,0.6026170798898072,0.5937090674023644,0.6086193867599937,0.5974948939185528,0.5868517559912219
20,0.6648852527141571,0.6585193872451782,0.6012985096650435,0.6053719008264463,0.5980729525120441,0.6141192787794729,0.6053719008264462,0.5976619793094744,0.608855026615075,0.5981807571778811,0.5880175561252233
21,0.6614325940608978,0.656080961227417,0.6083812896561901,0.6039944903581267,0.5987611837577426,0.611902773836477,0.6039944903581267,0.5968721255591957,0.6086968295629713,0.5988647257873217,0.5895211720781031
22,0.6614740192890167,0.6533472537994385,0.6108897742363878,0.6101928374655647,0.6035788024776325,0.6172404883405465,0.6101928374655647,0.604245360248866,0.612128638817054,0.6036733472021705,0.5960007877938298
23,0.6557722091674805,0.6502949595451355,0.6216615021395898,0.6101928374655647,0.604267033723331,0.6156714039895481,0.6101928374655647,0.6055219023299125,0.6115486813485039,0.6043544738367796,0.5978175110344751
24,0.6556653678417206,0.646851658821106,0.6198908071418031,0.6177685950413223,0.6077081899518239,0.6222499039891286,0.6177685950413223,0.614233337466126,0.6128173092178328,0.6077809481585899,0.6033097039946356
25,0.6523941159248352,0.6432743668556213,0.6296296296296297,0.6225895316804407,0.6049552649690296,0.6261519117830814,0.6225895316804407,0.6199061822281242,0.6092870803020445,0.6050232852471191,0.6010914691308424
26,0.6468387842178345,0.639519453048706,0.6334661354581673,0.6329201101928374,0.6132140399174123,0.6352357200352861,0.6329201101928374,0.631341998848176,0.6169926736486169,0.6132754328327668,0.6101410887591141
27,0.644659548997879,0.6355618834495544,0.638630662535045,0.6384297520661157,0.6173434273916035,0.6397664907525358,0.6384297520661157,0.6375631578171632,0.6204423261582002,0.6173981909882873,0.6149312864159117
28,0.6431088447570801,0.6314710974693298,0.6411391471152428,0.6522038567493113,0.6235375086028906,0.6530824290002308,0.6522038567493114,0.65170412092649,0.6259962294910972,0.6235851701963994,0.621745861549232
29,0.6343108713626862,0.6275104880332947,0.6561900545964291,0.6570247933884298,0.6269786648313833,0.6576577263029564,0.6570247933884297,0.6566802203791875,0.6289785144827162,0.6270211177676477,0.6255738633986406
30,0.6319071352481842,0.6237846612930298,0.6595838866755201,0.6577134986225895,0.629043358568479,0.6582687104813728,0.6577134986225895,0.6574130470387451,0.6306860251437691,0.629081549520464,0.6279154070511861
31,0.6276149749755859,0.6215100884437561,0.6651910875018445,0.6584022038567493,0.6359256710254646,0.6590976652717752,0.6584022038567493,0.6580284900284901,0.6374863492671712,0.6359619705874551,0.6349268772741758
32,0.6197107136249542,0.6176882386207581,0.6706507304116865,0.6632231404958677,0.6393668272539573,0.6641653197875779,0.6632231404958677,0.662739237887235,0.641008171775943,0.6394036021083664,0.6383511931904544
